date,supplier_id,supplier_name,component_id,component_name,lead_time_days,order_quantity,on_time_delivery,supplier_tier,supplier_region
2024-12-25,SUP002,Global Plastics,COMP_B,Polymer X,27,3776,0,Tier2,Europe
2024-12-26,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5522,1,Tier1,Asia
2024-12-26,SUP002,Global Plastics,COMP_B,Polymer X,24,681,1,Tier2,Europe
2024-12-27,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4048,1,Tier1,Asia
2024-12-27,SUP002,Global Plastics,COMP_B,Polymer X,22,4124,1,Tier2,Europe
2024-12-28,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5421,1,Tier1,Asia
2024-12-28,SUP002,Global Plastics,COMP_B,Polymer X,22,4184,1,Tier2,Europe
2024-12-29,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3091,1,Tier1,Asia
2024-12-29,SUP002,Global Plastics,COMP_B,Polymer X,22,898,1,Tier2,Europe
2024-12-30,SUP001,Acme Materials,COMP_A,Steel Alloy,14,7963,1,Tier1,Asia
2024-12-30,SUP002,Global Plastics,COMP_B,Polymer X,22,3336,1,Tier2,Europe
2024-12-31,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5238,1,Tier1,Asia
2024-12-31,SUP002,Global Plastics,COMP_B,Polymer X,24,458,1,Tier2,Europe
2025-01-01,SUP001,Acme Materials,COMP_A,Steel Alloy,16,2942,1,Tier1,Asia
2025-01-01,SUP002,Global Plastics,COMP_B,Polymer X,27,3699,0,Tier2,Europe
2025-01-02,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5625,1,Tier1,Asia
2025-01-02,SUP002,Global Plastics,COMP_B,Polymer X,27,1725,0,Tier2,Europe
2025-01-03,SUP001,Acme Materials,COMP_A,Steel Alloy,14,2973,1,Tier1,Asia
2025-01-03,SUP002,Global Plastics,COMP_B,Polymer X,22,3135,1,Tier2,Europe
2025-01-04,SUP001,Acme Materials,COMP_A,Steel Alloy,19,5568,0,Tier1,Asia
2025-01-04,SUP002,Global Plastics,COMP_B,Polymer X,22,3047,1,Tier2,Europe
2025-01-05,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6529,1,Tier1,Asia
2025-01-05,SUP002,Global Plastics,COMP_B,Polymer X,22,2858,1,Tier2,Europe
2025-01-06,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3185,1,Tier1,Asia
2025-01-06,SUP002,Global Plastics,COMP_B,Polymer X,22,1258,1,Tier2,Europe
2025-01-07,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4452,0,Tier1,Asia
2025-01-07,SUP002,Global Plastics,COMP_B,Polymer X,22,2844,1,Tier2,Europe
2025-01-08,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4346,1,Tier1,Asia
2025-01-08,SUP002,Global Plastics,COMP_B,Polymer X,24,3804,1,Tier2,Europe
2025-01-09,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5047,1,Tier1,Asia
2025-01-09,SUP002,Global Plastics,COMP_B,Polymer X,22,4583,1,Tier2,Europe
2025-01-10,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5176,1,Tier1,Asia
2025-01-10,SUP002,Global Plastics,COMP_B,Polymer X,22,4725,1,Tier2,Europe
2025-01-11,SUP001,Acme Materials,COMP_A,Steel Alloy,24,2611,0,Tier1,Asia
2025-01-11,SUP002,Global Plastics,COMP_B,Polymer X,22,2821,1,Tier2,Europe
2025-01-12,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4027,1,Tier1,Asia
2025-01-12,SUP002,Global Plastics,COMP_B,Polymer X,27,2560,0,Tier2,Europe
2025-01-13,SUP001,Acme Materials,COMP_A,Steel Alloy,19,6505,0,Tier1,Asia
2025-01-13,SUP002,Global Plastics,COMP_B,Polymer X,24,3509,1,Tier2,Europe
2025-01-14,SUP001,Acme Materials,COMP_A,Steel Alloy,19,3843,0,Tier1,Asia
2025-01-14,SUP002,Global Plastics,COMP_B,Polymer X,27,5315,0,Tier2,Europe
2025-01-15,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6956,1,Tier1,Asia
2025-01-15,SUP002,Global Plastics,COMP_B,Polymer X,27,1367,0,Tier2,Europe
2025-01-16,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4663,1,Tier1,Asia
2025-01-16,SUP002,Global Plastics,COMP_B,Polymer X,27,6284,0,Tier2,Europe
2025-01-17,SUP001,Acme Materials,COMP_A,Steel Alloy,16,7202,1,Tier1,Asia
2025-01-17,SUP002,Global Plastics,COMP_B,Polymer X,22,1343,1,Tier2,Europe
2025-01-18,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5518,1,Tier1,Asia
2025-01-18,SUP002,Global Plastics,COMP_B,Polymer X,22,4963,1,Tier2,Europe
2025-01-19,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5215,1,Tier1,Asia
2025-01-19,SUP002,Global Plastics,COMP_B,Polymer X,22,4631,1,Tier2,Europe
2025-01-20,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6899,1,Tier1,Asia
2025-01-20,SUP002,Global Plastics,COMP_B,Polymer X,32,2767,0,Tier2,Europe
2025-01-21,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5762,1,Tier1,Asia
2025-01-21,SUP002,Global Plastics,COMP_B,Polymer X,22,4657,1,Tier2,Europe
2025-01-22,SUP001,Acme Materials,COMP_A,Steel Alloy,24,3837,0,Tier1,Asia
2025-01-22,SUP002,Global Plastics,COMP_B,Polymer X,27,2362,0,Tier2,Europe
2025-01-23,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5419,1,Tier1,Asia
2025-01-23,SUP002,Global Plastics,COMP_B,Polymer X,22,4492,1,Tier2,Europe
2025-01-24,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5581,1,Tier1,Asia
2025-01-24,SUP002,Global Plastics,COMP_B,Polymer X,22,2083,1,Tier2,Europe
2025-01-25,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5312,1,Tier1,Asia
2025-01-25,SUP002,Global Plastics,COMP_B,Polymer X,27,2616,0,Tier2,Europe
2025-01-26,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4885,1,Tier1,Asia
2025-01-26,SUP002,Global Plastics,COMP_B,Polymer X,22,3485,1,Tier2,Europe
2025-01-27,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3684,1,Tier1,Asia
2025-01-27,SUP002,Global Plastics,COMP_B,Polymer X,27,2925,0,Tier2,Europe
2025-01-28,SUP001,Acme Materials,COMP_A,Steel Alloy,16,7036,1,Tier1,Asia
2025-01-28,SUP002,Global Plastics,COMP_B,Polymer X,22,3571,1,Tier2,Europe
2025-01-29,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4481,1,Tier1,Asia
2025-01-29,SUP002,Global Plastics,COMP_B,Polymer X,24,5791,1,Tier2,Europe
2025-01-30,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6333,1,Tier1,Asia
2025-01-30,SUP002,Global Plastics,COMP_B,Polymer X,22,3669,1,Tier2,Europe
2025-01-31,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4341,1,Tier1,Asia
2025-01-31,SUP002,Global Plastics,COMP_B,Polymer X,22,2086,1,Tier2,Europe
2025-02-01,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4456,1,Tier1,Asia
2025-02-01,SUP002,Global Plastics,COMP_B,Polymer X,22,3409,1,Tier2,Europe
2025-02-02,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4510,1,Tier1,Asia
2025-02-02,SUP002,Global Plastics,COMP_B,Polymer X,24,4392,1,Tier2,Europe
2025-02-03,SUP001,Acme Materials,COMP_A,Steel Alloy,16,3970,1,Tier1,Asia
2025-02-03,SUP002,Global Plastics,COMP_B,Polymer X,27,5303,0,Tier2,Europe
2025-02-04,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4904,1,Tier1,Asia
2025-02-04,SUP002,Global Plastics,COMP_B,Polymer X,22,3008,1,Tier2,Europe
2025-02-05,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5309,1,Tier1,Asia
2025-02-05,SUP002,Global Plastics,COMP_B,Polymer X,22,3959,1,Tier2,Europe
2025-02-06,SUP001,Acme Materials,COMP_A,Steel Alloy,14,2957,1,Tier1,Asia
2025-02-06,SUP002,Global Plastics,COMP_B,Polymer X,22,4331,1,Tier2,Europe
2025-02-07,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5423,1,Tier1,Asia
2025-02-07,SUP002,Global Plastics,COMP_B,Polymer X,24,3353,1,Tier2,Europe
2025-02-08,SUP001,Acme Materials,COMP_A,Steel Alloy,19,6228,0,Tier1,Asia
2025-02-08,SUP002,Global Plastics,COMP_B,Polymer X,24,3824,1,Tier2,Europe
2025-02-09,SUP001,Acme Materials,COMP_A,Steel Alloy,19,5860,0,Tier1,Asia
2025-02-09,SUP002,Global Plastics,COMP_B,Polymer X,22,2082,1,Tier2,Europe
2025-02-10,SUP001,Acme Materials,COMP_A,Steel Alloy,14,2704,1,Tier1,Asia
2025-02-10,SUP002,Global Plastics,COMP_B,Polymer X,22,2903,1,Tier2,Europe
2025-02-11,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5883,1,Tier1,Asia
2025-02-11,SUP002,Global Plastics,COMP_B,Polymer X,32,1791,0,Tier2,Europe
2025-02-12,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5538,1,Tier1,Asia
2025-02-12,SUP002,Global Plastics,COMP_B,Polymer X,22,1687,1,Tier2,Europe
2025-02-13,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5558,1,Tier1,Asia
2025-02-13,SUP002,Global Plastics,COMP_B,Polymer X,24,3039,1,Tier2,Europe
2025-02-14,SUP001,Acme Materials,COMP_A,Steel Alloy,16,6474,1,Tier1,Asia
2025-02-14,SUP002,Global Plastics,COMP_B,Polymer X,32,6625,0,Tier2,Europe
2025-02-15,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4091,1,Tier1,Asia
2025-02-15,SUP002,Global Plastics,COMP_B,Polymer X,22,2511,1,Tier2,Europe
2025-02-16,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5339,1,Tier1,Asia
2025-02-16,SUP002,Global Plastics,COMP_B,Polymer X,24,2884,1,Tier2,Europe
2025-02-17,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5536,1,Tier1,Asia
2025-02-17,SUP002,Global Plastics,COMP_B,Polymer X,24,3325,1,Tier2,Europe
2025-02-18,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4328,1,Tier1,Asia
2025-02-18,SUP002,Global Plastics,COMP_B,Polymer X,22,3236,1,Tier2,Europe
2025-02-19,SUP001,Acme Materials,COMP_A,Steel Alloy,24,4976,0,Tier1,Asia
2025-02-19,SUP002,Global Plastics,COMP_B,Polymer X,27,3170,0,Tier2,Europe
2025-02-20,SUP001,Acme Materials,COMP_A,Steel Alloy,14,1860,1,Tier1,Asia
2025-02-20,SUP002,Global Plastics,COMP_B,Polymer X,27,3336,0,Tier2,Europe
2025-02-21,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4877,1,Tier1,Asia
2025-02-21,SUP002,Global Plastics,COMP_B,Polymer X,22,485,1,Tier2,Europe
2025-02-22,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6217,1,Tier1,Asia
2025-02-22,SUP002,Global Plastics,COMP_B,Polymer X,22,1274,1,Tier2,Europe
2025-02-23,SUP001,Acme Materials,COMP_A,Steel Alloy,19,6583,0,Tier1,Asia
2025-02-23,SUP002,Global Plastics,COMP_B,Polymer X,24,2554,1,Tier2,Europe
2025-02-24,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5338,1,Tier1,Asia
2025-02-24,SUP002,Global Plastics,COMP_B,Polymer X,27,1362,0,Tier2,Europe
2025-02-25,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5145,1,Tier1,Asia
2025-02-25,SUP002,Global Plastics,COMP_B,Polymer X,24,4151,1,Tier2,Europe
2025-02-26,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3501,1,Tier1,Asia
2025-02-26,SUP002,Global Plastics,COMP_B,Polymer X,22,470,1,Tier2,Europe
2025-02-27,SUP001,Acme Materials,COMP_A,Steel Alloy,16,3830,1,Tier1,Asia
2025-02-27,SUP002,Global Plastics,COMP_B,Polymer X,24,2397,1,Tier2,Europe
2025-02-28,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3832,1,Tier1,Asia
2025-02-28,SUP002,Global Plastics,COMP_B,Polymer X,22,4079,1,Tier2,Europe
2025-03-01,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4671,1,Tier1,Asia
2025-03-01,SUP002,Global Plastics,COMP_B,Polymer X,22,1912,1,Tier2,Europe
2025-03-02,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4766,1,Tier1,Asia
2025-03-02,SUP002,Global Plastics,COMP_B,Polymer X,22,2795,1,Tier2,Europe
2025-03-03,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5207,1,Tier1,Asia
2025-03-03,SUP002,Global Plastics,COMP_B,Polymer X,24,2633,1,Tier2,Europe
2025-03-04,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3992,1,Tier1,Asia
2025-03-04,SUP002,Global Plastics,COMP_B,Polymer X,22,2549,1,Tier2,Europe
2025-03-05,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4699,0,Tier1,Asia
2025-03-05,SUP002,Global Plastics,COMP_B,Polymer X,27,2975,0,Tier2,Europe
2025-03-06,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6107,1,Tier1,Asia
2025-03-06,SUP002,Global Plastics,COMP_B,Polymer X,27,3651,0,Tier2,Europe
2025-03-07,SUP001,Acme Materials,COMP_A,Steel Alloy,14,7093,1,Tier1,Asia
2025-03-07,SUP002,Global Plastics,COMP_B,Polymer X,22,3789,1,Tier2,Europe
2025-03-08,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6092,1,Tier1,Asia
2025-03-08,SUP002,Global Plastics,COMP_B,Polymer X,27,2705,0,Tier2,Europe
2025-03-09,SUP001,Acme Materials,COMP_A,Steel Alloy,16,2034,1,Tier1,Asia
2025-03-09,SUP002,Global Plastics,COMP_B,Polymer X,24,1208,1,Tier2,Europe
2025-03-10,SUP001,Acme Materials,COMP_A,Steel Alloy,19,1688,0,Tier1,Asia
2025-03-10,SUP002,Global Plastics,COMP_B,Polymer X,24,1,1,Tier2,Europe
2025-03-11,SUP001,Acme Materials,COMP_A,Steel Alloy,16,6655,1,Tier1,Asia
2025-03-11,SUP002,Global Plastics,COMP_B,Polymer X,32,1839,0,Tier2,Europe
2025-03-12,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4264,0,Tier1,Asia
2025-03-12,SUP002,Global Plastics,COMP_B,Polymer X,22,5183,1,Tier2,Europe
2025-03-13,SUP001,Acme Materials,COMP_A,Steel Alloy,24,4807,0,Tier1,Asia
2025-03-13,SUP002,Global Plastics,COMP_B,Polymer X,24,926,1,Tier2,Europe
2025-03-14,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6356,1,Tier1,Asia
2025-03-14,SUP002,Global Plastics,COMP_B,Polymer X,27,628,0,Tier2,Europe
2025-03-15,SUP001,Acme Materials,COMP_A,Steel Alloy,24,5787,0,Tier1,Asia
2025-03-15,SUP002,Global Plastics,COMP_B,Polymer X,22,3099,1,Tier2,Europe
2025-03-16,SUP001,Acme Materials,COMP_A,Steel Alloy,16,6751,1,Tier1,Asia
2025-03-16,SUP002,Global Plastics,COMP_B,Polymer X,27,2305,0,Tier2,Europe
2025-03-17,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4972,1,Tier1,Asia
2025-03-17,SUP002,Global Plastics,COMP_B,Polymer X,27,3016,0,Tier2,Europe
2025-03-18,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5866,1,Tier1,Asia
2025-03-18,SUP002,Global Plastics,COMP_B,Polymer X,24,2868,1,Tier2,Europe
2025-03-19,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5476,1,Tier1,Asia
2025-03-19,SUP002,Global Plastics,COMP_B,Polymer X,32,4808,0,Tier2,Europe
2025-03-20,SUP001,Acme Materials,COMP_A,Steel Alloy,19,6941,0,Tier1,Asia
2025-03-20,SUP002,Global Plastics,COMP_B,Polymer X,32,2522,0,Tier2,Europe
2025-03-21,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4639,0,Tier1,Asia
2025-03-21,SUP002,Global Plastics,COMP_B,Polymer X,32,3831,0,Tier2,Europe
2025-03-22,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3593,1,Tier1,Asia
2025-03-22,SUP002,Global Plastics,COMP_B,Polymer X,22,2673,1,Tier2,Europe
2025-03-23,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3017,1,Tier1,Asia
2025-03-23,SUP002,Global Plastics,COMP_B,Polymer X,24,4531,1,Tier2,Europe
2025-03-24,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6355,1,Tier1,Asia
2025-03-24,SUP002,Global Plastics,COMP_B,Polymer X,27,3370,0,Tier2,Europe
2025-03-25,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4500,1,Tier1,Asia
2025-03-25,SUP002,Global Plastics,COMP_B,Polymer X,27,2553,0,Tier2,Europe
2025-03-26,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4198,1,Tier1,Asia
2025-03-26,SUP002,Global Plastics,COMP_B,Polymer X,22,2390,1,Tier2,Europe
2025-03-27,SUP001,Acme Materials,COMP_A,Steel Alloy,16,3605,1,Tier1,Asia
2025-03-27,SUP002,Global Plastics,COMP_B,Polymer X,22,4028,1,Tier2,Europe
2025-03-28,SUP001,Acme Materials,COMP_A,Steel Alloy,14,7929,1,Tier1,Asia
2025-03-28,SUP002,Global Plastics,COMP_B,Polymer X,22,3089,1,Tier2,Europe
2025-03-29,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5178,1,Tier1,Asia
2025-03-29,SUP002,Global Plastics,COMP_B,Polymer X,22,3170,1,Tier2,Europe
2025-03-30,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3661,1,Tier1,Asia
2025-03-30,SUP002,Global Plastics,COMP_B,Polymer X,27,2774,0,Tier2,Europe
2025-03-31,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4361,1,Tier1,Asia
2025-03-31,SUP002,Global Plastics,COMP_B,Polymer X,27,1707,0,Tier2,Europe
2025-04-01,SUP001,Acme Materials,COMP_A,Steel Alloy,16,7064,1,Tier1,Asia
2025-04-01,SUP002,Global Plastics,COMP_B,Polymer X,22,3845,1,Tier2,Europe
2025-04-02,SUP001,Acme Materials,COMP_A,Steel Alloy,19,8257,0,Tier1,Asia
2025-04-02,SUP002,Global Plastics,COMP_B,Polymer X,27,2598,0,Tier2,Europe
2025-04-03,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4588,0,Tier1,Asia
2025-04-03,SUP002,Global Plastics,COMP_B,Polymer X,27,4162,0,Tier2,Europe
2025-04-04,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3078,1,Tier1,Asia
2025-04-04,SUP002,Global Plastics,COMP_B,Polymer X,22,2904,1,Tier2,Europe
2025-04-05,SUP001,Acme Materials,COMP_A,Steel Alloy,16,6258,1,Tier1,Asia
2025-04-05,SUP002,Global Plastics,COMP_B,Polymer X,24,3591,1,Tier2,Europe
2025-04-06,SUP001,Acme Materials,COMP_A,Steel Alloy,24,4570,0,Tier1,Asia
2025-04-06,SUP002,Global Plastics,COMP_B,Polymer X,27,507,0,Tier2,Europe
2025-04-07,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4991,1,Tier1,Asia
2025-04-07,SUP002,Global Plastics,COMP_B,Polymer X,32,1205,0,Tier2,Europe
2025-04-08,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4406,0,Tier1,Asia
2025-04-08,SUP002,Global Plastics,COMP_B,Polymer X,27,2428,0,Tier2,Europe
2025-04-09,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3429,1,Tier1,Asia
2025-04-09,SUP002,Global Plastics,COMP_B,Polymer X,22,2767,1,Tier2,Europe
2025-04-10,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4808,0,Tier1,Asia
2025-04-10,SUP002,Global Plastics,COMP_B,Polymer X,22,4814,1,Tier2,Europe
2025-04-11,SUP001,Acme Materials,COMP_A,Steel Alloy,19,6667,0,Tier1,Asia
2025-04-11,SUP002,Global Plastics,COMP_B,Polymer X,22,1552,1,Tier2,Europe
2025-04-12,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6898,1,Tier1,Asia
2025-04-12,SUP002,Global Plastics,COMP_B,Polymer X,27,3257,0,Tier2,Europe
2025-04-13,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4304,1,Tier1,Asia
2025-04-13,SUP002,Global Plastics,COMP_B,Polymer X,22,2463,1,Tier2,Europe
2025-04-14,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4416,0,Tier1,Asia
2025-04-14,SUP002,Global Plastics,COMP_B,Polymer X,27,3080,0,Tier2,Europe
2025-04-15,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4744,1,Tier1,Asia
2025-04-15,SUP002,Global Plastics,COMP_B,Polymer X,24,989,1,Tier2,Europe
2025-04-16,SUP001,Acme Materials,COMP_A,Steel Alloy,19,5211,0,Tier1,Asia
2025-04-16,SUP002,Global Plastics,COMP_B,Polymer X,22,2093,1,Tier2,Europe
2025-04-17,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3862,1,Tier1,Asia
2025-04-17,SUP002,Global Plastics,COMP_B,Polymer X,22,3668,1,Tier2,Europe
2025-04-18,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4158,1,Tier1,Asia
2025-04-18,SUP002,Global Plastics,COMP_B,Polymer X,24,5045,1,Tier2,Europe
2025-04-19,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6054,1,Tier1,Asia
2025-04-19,SUP002,Global Plastics,COMP_B,Polymer X,24,3267,1,Tier2,Europe
2025-04-20,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6307,1,Tier1,Asia
2025-04-20,SUP002,Global Plastics,COMP_B,Polymer X,22,4123,1,Tier2,Europe
2025-04-21,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4516,0,Tier1,Asia
2025-04-21,SUP002,Global Plastics,COMP_B,Polymer X,27,1420,0,Tier2,Europe
2025-04-22,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4111,1,Tier1,Asia
2025-04-22,SUP002,Global Plastics,COMP_B,Polymer X,32,2244,0,Tier2,Europe
2025-04-23,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4568,0,Tier1,Asia
2025-04-23,SUP002,Global Plastics,COMP_B,Polymer X,22,1917,1,Tier2,Europe
2025-04-24,SUP001,Acme Materials,COMP_A,Steel Alloy,16,3571,1,Tier1,Asia
2025-04-24,SUP002,Global Plastics,COMP_B,Polymer X,22,2005,1,Tier2,Europe
2025-04-25,SUP001,Acme Materials,COMP_A,Steel Alloy,16,6739,1,Tier1,Asia
2025-04-25,SUP002,Global Plastics,COMP_B,Polymer X,22,2350,1,Tier2,Europe
2025-04-26,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6973,1,Tier1,Asia
2025-04-26,SUP002,Global Plastics,COMP_B,Polymer X,22,210,1,Tier2,Europe
2025-04-27,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6267,1,Tier1,Asia
2025-04-27,SUP002,Global Plastics,COMP_B,Polymer X,22,1750,1,Tier2,Europe
2025-04-28,SUP001,Acme Materials,COMP_A,Steel Alloy,24,6434,0,Tier1,Asia
2025-04-28,SUP002,Global Plastics,COMP_B,Polymer X,22,5777,1,Tier2,Europe
2025-04-29,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4919,1,Tier1,Asia
2025-04-29,SUP002,Global Plastics,COMP_B,Polymer X,32,2017,0,Tier2,Europe
2025-04-30,SUP001,Acme Materials,COMP_A,Steel Alloy,14,7126,1,Tier1,Asia
2025-04-30,SUP002,Global Plastics,COMP_B,Polymer X,22,1661,1,Tier2,Europe
2025-05-01,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6507,1,Tier1,Asia
2025-05-01,SUP002,Global Plastics,COMP_B,Polymer X,27,2486,0,Tier2,Europe
2025-05-02,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4422,1,Tier1,Asia
2025-05-02,SUP002,Global Plastics,COMP_B,Polymer X,24,3934,1,Tier2,Europe
2025-05-03,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5765,1,Tier1,Asia
2025-05-03,SUP002,Global Plastics,COMP_B,Polymer X,24,1561,1,Tier2,Europe
2025-05-04,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4316,1,Tier1,Asia
2025-05-04,SUP002,Global Plastics,COMP_B,Polymer X,32,4782,0,Tier2,Europe
2025-05-05,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5866,1,Tier1,Asia
2025-05-05,SUP002,Global Plastics,COMP_B,Polymer X,22,3964,1,Tier2,Europe
2025-05-06,SUP001,Acme Materials,COMP_A,Steel Alloy,14,7494,1,Tier1,Asia
2025-05-06,SUP002,Global Plastics,COMP_B,Polymer X,22,1954,1,Tier2,Europe
2025-05-07,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4034,1,Tier1,Asia
2025-05-07,SUP002,Global Plastics,COMP_B,Polymer X,22,2657,1,Tier2,Europe
2025-05-08,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5494,1,Tier1,Asia
2025-05-08,SUP002,Global Plastics,COMP_B,Polymer X,24,5837,1,Tier2,Europe
2025-05-09,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3801,1,Tier1,Asia
2025-05-09,SUP002,Global Plastics,COMP_B,Polymer X,22,2781,1,Tier2,Europe
2025-05-10,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4738,1,Tier1,Asia
2025-05-10,SUP002,Global Plastics,COMP_B,Polymer X,22,4166,1,Tier2,Europe
2025-05-11,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4150,1,Tier1,Asia
2025-05-11,SUP002,Global Plastics,COMP_B,Polymer X,22,2956,1,Tier2,Europe
2025-05-12,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6785,1,Tier1,Asia
2025-05-12,SUP002,Global Plastics,COMP_B,Polymer X,22,3361,1,Tier2,Europe
2025-05-13,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5232,1,Tier1,Asia
2025-05-13,SUP002,Global Plastics,COMP_B,Polymer X,22,5000,1,Tier2,Europe
2025-05-14,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4288,1,Tier1,Asia
2025-05-14,SUP002,Global Plastics,COMP_B,Polymer X,22,4467,1,Tier2,Europe
2025-05-15,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6266,1,Tier1,Asia
2025-05-15,SUP002,Global Plastics,COMP_B,Polymer X,24,2492,1,Tier2,Europe
2025-05-16,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6177,1,Tier1,Asia
2025-05-16,SUP002,Global Plastics,COMP_B,Polymer X,22,2869,1,Tier2,Europe
2025-05-17,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4111,1,Tier1,Asia
2025-05-17,SUP002,Global Plastics,COMP_B,Polymer X,22,2572,1,Tier2,Europe
2025-05-18,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6057,1,Tier1,Asia
2025-05-18,SUP002,Global Plastics,COMP_B,Polymer X,22,3124,1,Tier2,Europe
2025-05-19,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3535,1,Tier1,Asia
